"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Lady Leche","5","Narlyn L.","07/17/2024","Love it","I’ve only seen a 1-2 oz difference in my supply but I’ve noticed I have to pump every 2 hrs cause I’m leaking so I’d highly recommend 🫶🏻",true,"1","0"
"Emergency Brownies","5","Angelina B.","07/17/2024","Wow","Triple my milk supply. Will definitely be purchasing more !!",true,"0","0"
"Oatmeal Lactation Cookies","5","R.A.","07/17/2024","So good!!","Delicious cookies even my husband wanted to eat them! Highly recommend! Delicious fresh or frozen",false,"0","0"
"Emergency Brownies","5","R.A.","07/17/2024","Delicious!!","These brownies are intense but delicious!!! They taste great fresh or frozen. Highly recommend!",false,"0","0"
"Oatmeal Lactation Cookies","5","Brittanee T.","07/17/2024","Delicious!","Love these cookies they are so tasty!",true,"0","0"
"Emergency Brownies","5","Gloria O.","07/17/2024","No Title","Good",true,"0","0"
"Dairy Duchess","5","Kayla P.","07/17/2024","No Title","Love it",true,"0","0"
"Lactation Brownies","5","Juliana L.","07/16/2024","Taste great and work well","I like these better than the Emergency Brownies. I've found they worked better for me at producing milk than the Emergency brownie.",true,"2","0"
"Emergency Brownies","5","Samantha w.","07/16/2024","Made a huge difference","Honestly i was scared of paying the money for brownies. But they really did help me with being just enough for my baby I can now start freezing some!!",true,"0","0"
"Lactation Brownies","4","Nathalie C.","07/16/2024","Delicious treat","I’m not really sure if this brownie is working or not since I’m also taking supplements from Legendairy Milk. With that said, the brownies are ABSOLUTELY DELICIOUS. I would have never thought these brownies are anything other than ordinary homemade brownies - they taste wonderful. Currently milk production is about 3 to 5 oz per pump session.

The only thing I didn’t like is that it takes a bit to ship and arrive. Mine took two weeks to arrive.",true,"0","0"
"Lactation Brownies","5","Judith L.M.","07/15/2024","Awesome Brownies","My granddaughter loves the brownies and her milk is flowing",true,"0","0"
"Milky Maiden","5","Heather P.","07/15/2024","Works wonders!","I was very nervous about the taste of it but it’s not bad and has helped keep my supply up for my munchkin.",true,"1","0"
"Salted Caramel Lactation Cookies","5","TACARA H.","07/15/2024","Treat","Cookies were delicious and I saw a huge improvement in my milk production.
Thank you for this enjoyable treat",true,"1","0"
"Emergency Brownies","5","BARD,AMELA A.","07/15/2024","First purchase","I have noticed a HUGE difference between using this product and not usung it. Or even missing a day or 2. I naturally have a low supply, 7 years ago was a real struggle for me. This time a friend of mine suggested this. I was hesitant because of the price however i noticed that i felt like i was making enough for my son to nurse on demand without issue. I have even started added in pumping to build up a supply for when i go back to work. Not only has it helped me. But it tastes good! The emergency brownies go with me everywhere just in case. And i use the drinks every morning and afternoon. This product has truly changed my breastfeeding experience!",true,"0","0"
"Salted Caramel Lactation Cookies","5","Customer","07/15/2024","No Title","They are my favorite. Great flavor",true,"0","0"
"Emergency Brownies","5","Lynnika S.","07/15/2024","No Title","Delicious and very helpful",true,"0","0"
"Bestseller Bundle","5","Jocelyn V.","07/13/2024","Bundle of awesomeness","I can't thank you enough for the encouragement and the wonderful products to help with lactation. I have not struggled during my breastfeeding journey once introduced to all these products. All very tasty and easy to access. My baby has had healthy weight gain and it's easier for me to keep a good diet without stressing if I my lactation will decrease. Thank you for everything milky mama!! I will continue to promote your products to mama's in need.",true,"1","0"
"Lactation Brownies","5","Dana W.","07/13/2024","Good product !","Used them with my firstborn and love them again for the second time !",true,"0","0"
"Emergency Brownies","5","Y.H.","07/13/2024","A MUST have when pumping/breastfeeding!!","I've tried them a few times, and I have say I notice a difference pretty quickly in my supply. The only con is having to stop myself from eating more than one a day!🥰",false,"0","0"
"Bestseller Bundle","5","Stephanie H.","07/13/2024","No Title","Great product for pumping or breastfeeding moms!!!",true,"0","0"
"Milk Goddess","5","Lissy C.","07/13/2024","Great","Hello Milky Mamas I know this one is not Lady Leche but it does the work. As soon as I take the supplement and eat my cookies my milk becomes creamier. And I’m a 100% sure of that. I spent like a month without taking any milky mama products and my milk supply although enough it wasn’t creamy. As soon as I started consuming it again it became creamier. I totally recommend it",true,"3","0"
"Salted Caramel Lactation Cookies","5","L.T.","07/13/2024","Yummy salty Caramel cookies","Helped me make more milk for pumping. Love the taste and texture of the cookie.",false,"0","0"
"Dairy Duchess","5","Customer","07/12/2024","No Title","Taste is good! Used with the brownies (1x regular and 1x emergency) and my supply nearly doubled in 24hrs",true,"0","0"
"Emergency Brownies","5","Stephanie K.","07/12/2024","Delicious","Loving these brownies. They taste delicious and I’ve noticed an increase in fullness before most feedings. I’ve had 1 a day for a week and today I pumped 4 oz after my baby ate for his first feed and I was preciously getting 1/2-2 oz total. The only downside to ordering is it takes about 10 to 12 days to get to me but I love them so, I just make sure to order more Before I run out. Nothing is a miracle worker and I make sure to drink 100 ounces water daily but these brownies taste so delicious that I cannot wait to have one for my nighttime dessert. Might as well have a dessert that increases breast milk!!",true,"0","0"
"Milky Melon - 7 Pack","5","Natalie B.","07/12/2024","Love it!!","This is my favorite flavor by far!! And it helps boost my supply. Thank you Milky Mama!",true,"0","0"
"Milky Melon - 7 Pack","5","Brittanee T.","07/12/2024","Love love love","I love this flavor. I've noticed when my boy sleeps through the night I wake up engorged, after drinking this right before bed.",true,"0","0"
"Emergency Brownies","5","T.F.","07/11/2024","The brownies are amazing!","I absolutely love the brownies. Firstly, they are tasty. I don't feel guilty when eating them because it curves my cravings and helps increase my breast milk supply. Secondly, they work. When I see my milk supply go slightly down I take one of these or two of the salted caramel cookies and it works wonders. I would say that shipment can be better because I was on the subscription and keep getting removed but other than that the products are great and work great. I recommend it to all my momma friends and they love it!",false,"0","0"
"Welcome Bundle","5","Mackenzie M.","07/10/2024","It works!","It started working 4 days in. I absolutely love their products!",true,"0","0"
"Emergency Brownies","5","A.G.","07/09/2024","They work!","I was skeptical at first if these were even going to work because I’ve tried cookies from another brand and saw no difference in my supply. After about 3 days of eating the brownies, my supply had increased to getting an extra 7oz per day!!
The taste isn’t bad, you can tell they aren’t just plain brownies, but still pretty good!",false,"4","1"
"Lady Leche","5","Keren A.","07/08/2024","Such a life saver!","This product helped me so much! Once I got my period I panicked because my supply definitely took a hit& if I didn’t have this I probably would’ve had to supplement or switch to formula, which is my worst fear, but this stuff has actually helped me so much& helped my baby be more regular. I have to do the most to keep my milk coming& I have a hard time producing so this stuff helps more than I realized. Will definitely be ordering again!",true,"1","1"
